mes,año,semana_epidemiologica,municipio,comuna,enfermedad,casos_reportados,sexo_predominante,edad_promedio,tipo_caso,temperatura_promedio,temperatura_maxima,temperatura_minima,lluvia_mm,altitud,latitud,longitud,hospitales,nivel_hospitalario,densidad_hospitalaria,casos_mes_anterior,promedio_3_meses,crecimiento_casos,brote
3,2017,10,Medellin,Buenos Aires,DENGUE,4,M,19.08,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,0.33,0
3,2017,11,Medellin,Buenos Aires,DENGUE,2,F,50.5,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.0,-0.5,0
3,2017,12,Medellin,Buenos Aires,DENGUE,5,M,22.2,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.0,1.5,0
3,2017,13,Medellin,Buenos Aires,DENGUE,1,M,28.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.67,-0.8,0
4,2017,14,Medellin,Buenos Aires,DENGUE,5,F,35.4,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.67,4.0,0
4,2017,15,Medellin,Buenos Aires,DENGUE,5,M,31.4,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.67,0.0,0
4,2017,16,Medellin,Buenos Aires,DENGUE,2,M,35.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.67,-0.6,0
4,2017,17,Medellin,Buenos Aires,DENGUE,1,M,27.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,4.0,-0.5,0
5,2017,18,Medellin,Buenos Aires,DENGUE,5,M,26.2,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.67,4.0,0
5,2017,20,Medellin,Buenos Aires,DENGUE,3,M,22.17,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,2.67,-0.4,0
5,2017,21,Medellin,Buenos Aires,DENGUE,3,M,19.33,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.0,0.0,0
5,2017,22,Medellin,Buenos Aires,DENGUE,1,F,18.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.67,-0.67,0
6,2017,23,Medellin,Buenos Aires,DENGUE,4,M,24.5,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.33,3.0,0
6,2017,24,Medellin,Buenos Aires,DENGUE,2,M,40.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.67,-0.5,0
6,2017,25,Medellin,Buenos Aires,DENGUE,2,M,37.5,Otro,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.0,0
6,2017,26,Medellin,Buenos Aires,DENGUE,3,F,46.33,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,0.5,0
7,2017,27,Medellin,Buenos Aires,DENGUE,3,M,26.33,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,0.0,0
7,2017,28,Medellin,Buenos Aires,DENGUE,4,M,34.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,0.33,0
7,2017,29,Medellin,Buenos Aires,DENGUE,3,M,30.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.33,-0.25,0
7,2017,30,Medellin,Buenos Aires,DENGUE,2,F,20.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.33,-0.33,0
8,2017,31,Medellin,Buenos Aires,DENGUE,1,M,41.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.0,-0.5,0
8,2017,32,Medellin,Buenos Aires,DENGUE,1,F,55.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
8,2017,34,Medellin,Buenos Aires,DENGUE,2,M,15.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
9,2017,36,Medellin,Buenos Aires,DENGUE,1,F,21.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
9,2017,37,Medellin,Buenos Aires,DENGUE,2,M,42.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
9,2017,38,Medellin,Buenos Aires,DENGUE,2,M,43.5,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.0,0
9,2017,39,Medellin,Buenos Aires,DENGUE,5,M,30.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,1.5,0
10,2017,40,Medellin,Buenos Aires,DENGUE,1,F,69.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.0,-0.8,0
10,2017,42,Medellin,Buenos Aires,DENGUE,3,M,37.67,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.67,2.0,0
11,2017,45,Medellin,Buenos Aires,DENGUE,3,M,33.33,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.0,0.0,0
11,2017,46,Medellin,Buenos Aires,DENGUE,2,F,18.5,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,-0.33,0
11,2017,47,Medellin,Buenos Aires,DENGUE,2,M,45.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,0.0,0
12,2017,51,Medellin,Buenos Aires,DENGUE,3,F,29.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.5,0
12,2017,52,Medellin,Buenos Aires,DENGUE,1,F,55.0,Otro,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,-0.67,0
1,2018,1,Medellin,Buenos Aires,DENGUE,2,M,15.96,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,1.0,0
1,2018,2,Medellin,Buenos Aires,DENGUE,4,M,33.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,1.0,0
1,2018,3,Medellin,Buenos Aires,DENGUE,2,M,37.5,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.33,-0.5,0
1,2018,4,Medellin,Buenos Aires,DENGUE,1,M,9.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,-0.5,0
2,2018,5,Medellin,Buenos Aires,DENGUE,1,F,2.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.33,0.0,0
2,2018,6,Medellin,Buenos Aires,DENGUE,1,M,30.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
2,2018,8,Medellin,Buenos Aires,DENGUE,1,M,38.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2018,9,Medellin,Buenos Aires,DENGUE,2,M,26.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
3,2018,10,Medellin,Buenos Aires,DENGUE,1,F,5.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
3,2018,12,Medellin,Buenos Aires,DENGUE,2,M,31.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
4,2018,14,Medellin,Buenos Aires,DENGUE,1,M,0.5,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
4,2018,15,Medellin,Buenos Aires,DENGUE,3,F,39.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,2.0,0
4,2018,17,Medellin,Buenos Aires,DENGUE,1,F,26.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.67,0
5,2018,18,Medellin,Buenos Aires,DENGUE,5,M,45.2,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,4.0,0
5,2018,19,Medellin,Buenos Aires,DENGUE,1,M,37.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.0,-0.8,0
5,2018,20,Medellin,Buenos Aires,DENGUE,1,M,35.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.33,0.0,0
5,2018,21,Medellin,Buenos Aires,DENGUE,3,F,33.67,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.33,2.0,0
6,2018,23,Medellin,Buenos Aires,DENGUE,1,M,45.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.67,0
6,2018,25,Medellin,Buenos Aires,DENGUE,1,F,30.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
6,2018,26,Medellin,Buenos Aires,DENGUE,1,F,52.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
7,2018,27,Medellin,Buenos Aires,DENGUE,2,F,40.5,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
7,2018,29,Medellin,Buenos Aires,DENGUE,2,M,28.5,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.0,0
7,2018,30,Medellin,Buenos Aires,DENGUE,1,M,1.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
8,2018,32,Medellin,Buenos Aires,DENGUE,3,M,23.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,2.0,0
8,2018,34,Medellin,Buenos Aires,DENGUE,1,F,7.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.67,0
8,2018,35,Medellin,Buenos Aires,DENGUE,1,M,13.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
9,2018,36,Medellin,Buenos Aires,DENGUE,1,F,0.75,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
9,2018,37,Medellin,Buenos Aires,DENGUE,1,M,9.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
9,2018,39,Medellin,Buenos Aires,DENGUE,1,M,1.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
10,2018,40,Medellin,Buenos Aires,DENGUE,2,F,28.5,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
10,2018,41,Medellin,Buenos Aires,DENGUE,2,F,27.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.0,0
10,2018,43,Medellin,Buenos Aires,DENGUE,1,M,12.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
10,2018,44,Medellin,Buenos Aires,DENGUE,1,F,0.67,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
11,2018,45,Medellin,Buenos Aires,DENGUE,1,F,29.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
11,2018,46,Medellin,Buenos Aires,DENGUE,1,M,36.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
11,2018,47,Medellin,Buenos Aires,DENGUE,3,F,20.31,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,2.0,0
12,2018,50,Medellin,Buenos Aires,DENGUE,2,M,36.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.33,0
12,2018,51,Medellin,Buenos Aires,DENGUE,1,F,22.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
12,2018,52,Medellin,Buenos Aires,DENGUE,1,F,15.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
1,2019,1,Medellin,Buenos Aires,DENGUE,1,F,37.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
1,2019,2,Medellin,Buenos Aires,DENGUE,2,M,35.5,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
1,2019,3,Medellin,Buenos Aires,DENGUE,4,M,29.5,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,1.0,0
2,2019,5,Medellin,Buenos Aires,DENGUE,2,M,35.5,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.33,-0.5,0
2,2019,7,Medellin,Buenos Aires,DENGUE,2,F,23.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,0.0,0
3,2019,11,Medellin,Buenos Aires,DENGUE,1,F,0.5,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,-0.5,0
4,2019,14,Medellin,Buenos Aires,DENGUE,2,M,36.5,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
4,2019,15,Medellin,Buenos Aires,DENGUE,1,M,47.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
4,2019,16,Medellin,Buenos Aires,DENGUE,2,M,29.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
5,2019,18,Medellin,Buenos Aires,DENGUE,1,M,37.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
5,2019,19,Medellin,Buenos Aires,DENGUE,1,M,19.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
5,2019,20,Medellin,Buenos Aires,DENGUE,2,M,26.5,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
5,2019,21,Medellin,Buenos Aires,DENGUE,1,F,58.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
6,2019,26,Medellin,Buenos Aires,DENGUE,1,F,21.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
7,2019,27,Medellin,Buenos Aires,DENGUE,4,M,33.75,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,3.0,0
7,2019,28,Medellin,Buenos Aires,DENGUE,1,F,10.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.0,-0.75,0
7,2019,29,Medellin,Buenos Aires,DENGUE,2,M,25.5,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,1.0,0
8,2019,31,Medellin,Buenos Aires,DENGUE,2,F,6.5,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.0,0
8,2019,32,Medellin,Buenos Aires,DENGUE,1,F,25.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
8,2019,33,Medellin,Buenos Aires,DENGUE,1,M,38.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
8,2019,34,Medellin,Buenos Aires,DENGUE,2,M,42.5,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
8,2019,35,Medellin,Buenos Aires,DENGUE,1,F,60.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
9,2019,37,Medellin,Buenos Aires,DENGUE,3,M,14.67,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,2.0,0
9,2019,38,Medellin,Buenos Aires,DENGUE,1,M,9.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.67,0
9,2019,39,Medellin,Buenos Aires,DENGUE,1,M,29.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
10,2019,40,Medellin,Buenos Aires,DENGUE,2,F,33.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
10,2019,41,Medellin,Buenos Aires,DENGUE,2,M,14.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.0,0
10,2019,42,Medellin,Buenos Aires,DENGUE,3,M,31.33,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.5,0
10,2019,43,Medellin,Buenos Aires,DENGUE,2,F,25.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,-0.33,0
10,2019,44,Medellin,Buenos Aires,DENGUE,1,F,21.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,-0.5,0
11,2019,45,Medellin,Buenos Aires,DENGUE,2,M,37.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,1.0,0
11,2019,46,Medellin,Buenos Aires,DENGUE,1,F,8.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
11,2019,47,Medellin,Buenos Aires,DENGUE,2,M,2.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
11,2019,48,Medellin,Buenos Aires,DENGUE,2,M,24.5,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.0,0
12,2019,49,Medellin,Buenos Aires,DENGUE,2,M,33.5,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.0,0
12,2019,50,Medellin,Buenos Aires,DENGUE,1,F,67.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
12,2019,51,Medellin,Buenos Aires,DENGUE,2,M,20.75,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
1,2020,1,Medellin,Buenos Aires,DENGUE,3,F,24.33,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.5,0
1,2020,2,Medellin,Buenos Aires,DENGUE,2,M,26.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.33,0
1,2020,3,Medellin,Buenos Aires,DENGUE,2,M,37.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.0,0
2,2020,6,Medellin,Buenos Aires,DENGUE,2,F,29.5,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.0,0
3,2020,11,Medellin,Buenos Aires,DENGUE,1,M,1.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
3,2020,12,Medellin,Buenos Aires,DENGUE,3,M,22.94,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,2.0,0
4,2020,14,Medellin,Buenos Aires,DENGUE,1,F,54.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.67,0
4,2020,15,Medellin,Buenos Aires,DENGUE,1,M,14.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
5,2020,19,Medellin,Buenos Aires,DENGUE,1,F,68.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
5,2020,22,Medellin,Buenos Aires,DENGUE,1,M,22.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2020,25,Medellin,Buenos Aires,DENGUE,1,M,14.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2020,26,Medellin,Buenos Aires,DENGUE,1,M,22.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
7,2020,27,Medellin,Buenos Aires,DENGUE,1,M,28.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
7,2020,29,Medellin,Buenos Aires,DENGUE,1,F,22.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2020,31,Medellin,Buenos Aires,DENGUE,1,F,53.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
10,2020,42,Medellin,Buenos Aires,DENGUE,1,F,26.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
10,2020,44,Medellin,Buenos Aires,DENGUE,1,F,55.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
11,2020,48,Medellin,Buenos Aires,DENGUE,1,M,11.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2020,50,Medellin,Buenos Aires,DENGUE,1,M,13.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2020,52,Medellin,Buenos Aires,DENGUE,2,F,39.5,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
7,2021,27,Medellin,Buenos Aires,DENGUE,1,M,9.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
8,2021,32,Medellin,Buenos Aires,DENGUE,1,F,3.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
